#,url,sentence,label
2899,https://www.bis.org/review/r240918c.htm,but there is no momentum behind a retail cbdc in american political or policy circles.,Process
2900,http://www.bis.org/review/r220223d.htm,"given the dollar's important role as a payment instrument across the world, it is essential that the united states be on the frontier of research and policy development regarding cbdc, as international developments related to cbdc can have implications for the global financial system.",Process
2901,http://www.bis.org/review/r211114e.htm,or with central bank digital currency?,Process
2902,http://www.bis.org/review/r220907b.htm,"by contrast, a digital currency issued by the central bank could serve as a payment instrument, unit of account and store of value even in cyber space, thereby fulfilling all functions of money.",Feature
2903,https://www.bis.org/review/r180607c.htm,"rather, i will focus on some general issues related to the digital transformation of our society, the pros and cons of digital cash (as a means of payment and store of value) and, before concluding, recall some of the open issues regarding cbdcs.",Process
2904,http://www.bis.org/review/r211202d.htm,"it is worth recalling here, however, that the advances in digitalisation underlying the recent impetus of central bank digital currencies are the same as those that are simultaneously blurring the outlines of the rules that had hitherto prevailed in the finance industry.",Process
2905,https://www.bis.org/review/r180308a.htm,mojmiÌr hampl: a digital currency useful for central banks?,Process
2906,http://www.bis.org/review/r220210d.htm,this financial inclusion rationale has been a key motivation for countries like cambodia and the bahamas to adopt retail cbdcs.,Risk-Benefit
2907,https://www.bis.org/review/r210211e.htm,central bank digital currencies promise to combine the improved efficiency of their digital form with the safety provided by a central bank in a single means of payment.,Risk-Benefit
2908,http://www.bis.org/review/r220419b.htm,"take the example of a chip that can store up to â‚¬200 in digital euro - the risk that it is used for money laundering purposes hardly seems higher than for a physical â‚¬200 banknote, especially if the chip requires biometric authentication before you can use it.",Feature
2909,https://www.bis.org/review/r241014m.htm,central bank digital currencies (cbdcs) is another area which has the potential to facilitate efficient cross-border payments.,Risk-Benefit
2910,http://www.bis.org/review/r230313d.htm,issuing wholesale cbdc is a question of technology.,Process
2911,https://www.bis.org/review/r200311d.htm,"c. boar, h. holden and a. wadsworth, ""impending arrival-a sequel to the survey on central bank digital currency,"" bank for international settlements (bis) papers no.",Process
2912,http://www.bis.org/review/r221003i.htm,"13 users will have the option to choose whether the conversion of commercial bank money or cash into digital euro, and vice versa, should take place manually or automatically.",Feature
2913,https://www.bis.org/review/r201201e.htm,"in this context, cbdc is often regarded as a public alternative to foreign payment initiatives.",Risk-Benefit
2914,https://www.bis.org/review/r191122l.htm,the wholesale type restricts access to cbdc to selected financial market participants for â€¢ a specific purpose.,Feature
2915,http://www.bis.org/review/r210705c.htm,a wide range of experts and commenters have suggested that the federal reserve should issue-and in fact may need to issue-a cbdc.,Process
2916,https://www.bis.org/review/r200911f.htm,"but due to regulatory and legal obligations, cbdc would probably not be designed with the same degree of anonymity.",Feature
2917,https://www.bis.org/review/r191204c.htm,"in legal aspects, the bank has been the potential legal issues and implications that may arise from the issuance of working to explore cbdc in japan.",Process
2918,http://www.bis.org/review/r220810a.htm,people would then have access to the digital euro in addition to cash.,Feature
2919,https://www.bis.org/review/r161212c.htm,"in particular, questions related to whether or not central banks should move central bank money to dlt and whether there is a need for issuing central bank digital currency.",Process
